iter	RMSE
966	0.01215046702
967	0.01212808885
968	0.01211985974
969	0.01210509247
970	0.01209597155
971	0.01209170202
972	0.0120736553
973	0.01205836723
974	0.01205052552
975	0.01204773883
976	0.01203869348
977	0.01202297051
978	0.01201961077
979	0.01201389186
980	0.01201071801
981	0.01200452873
982	0.01200193738
983	0.01199165762
984	0.01198910336
985	0.01198762668
986	0.01198542955
987	0.01198341769
988	0.01197519377
989	0.01197033528
990	0.01195390843
991	0.01194381075
992	0.01192462741
993	0.01191428057
994	0.01191291839
995	0.01189722311
996	0.01188634178
997	0.01187179305
998	0.01186073241
999	0.01185220645
